filename,qseqid,qlen,saccver,pident,qcovs,length,evalue,bitscore,parsed_nams,manually_edited_nams,samp,Experiment,Sample_type,Sample_name,Time,DNA_ng_µL (nanodrop),Extraction_kit,Volume stored in DD >10µL,Volume available µL,Novogene Amount required 200ng,suspected low amount,Novogene metagenomics requirements: 10 ng/uL and 200 ng amount,counts,n,gene_prop
data/blast_output_non_GG/output//A14__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_382216_1,22.16,72,501,1e-9,64.7,DEEThydrolase,DEET hydrolase,A14,1,Biofilm,WW10_R2_DNA_Dfinal,Week4,20.2,PowerBiofilm DNA (MO BIO),ok,NA,303,NA,NA,1292740,77,0.005956340795519595
data/blast_output_non_GG/output//A15__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1693317_2,24.05,72,499,4e-12,72.8,DEEThydrolase,DEET hydrolase,A15,1,Biofilm,WW00_R4_DNA_Dfinal,Week4,70.3,PowerBiofilm DNA (MO BIO),ok,NA,1054.5,NA,NA,1921388,109,0.005672982239922389
data/blast_output_non_GG/output//C143__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1131465_12,24.3,72,498,3e-13,76.3,DEEThydrolase,DEET hydrolase,C143,2,Biofilm,WW80UF_R1_DNA_D29,Day29,105.38,Dneasy PowerBiofilm (QIAGEN),ok,NA,1580.6999999999998,NA,NA,1205958,56,0.004643611137369627
data/blast_output_non_GG/output//C179__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1275315_1,23.69,73,498,1e-9,65.1,DEEThydrolase,DEET hydrolase,C179,2,River_water,BT_CB_DNA_D16,D16,31.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,466.2,NA,NA,1287510,37,0.0028737640872692253
data/blast_output_non_GG/output//C184__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_969234_2,23.69,73,498,1e-9,65.1,DEEThydrolase,DEET hydrolase,C184,2,River_water,BT_CB_DNA_D28,D28,40.66,Dneasy PowerBiofilm (QIAGEN),ok,NA,609.9,NA,NA,1093580,40,0.0036577113699957937
data/blast_output_non_GG/output//C200__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_368900_3,23.69,73,498,2e-9,65.1,DEEThydrolase,DEET hydrolase,C200,2,Filtrated_wastewater,BT_UF_DNA_D09,D09,22.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,336.45,NA,NA,1553407,78,0.005021221096596063
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1049149_3,23.69,73,498,2e-9,65.1,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C208__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1698005_1,23.74,73,497,1e-14,81.3,DEEThydrolase,DEET hydrolase,C208,2,Filtrated_wastewater,BT_UF_DNA_D28,D28,14.42,Dneasy PowerBiofilm (QIAGEN),ok,NA,216.3,x,NA,1453195,103,0.0070878306077298645
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1846425_1,24.8,72,496,2e-9,65.1,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A15__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1211986_1,23.19,78,496,1e-10,68.6,DEEThydrolase,DEET hydrolase,A15,1,Biofilm,WW00_R4_DNA_Dfinal,Week4,70.3,PowerBiofilm DNA (MO BIO),ok,NA,1054.5,NA,NA,1921388,109,0.005672982239922389
data/blast_output_non_GG/output//C151__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_973434_3,23.39,78,496,5e-11,70.1,DEEThydrolase,DEET hydrolase,C151,2,Biofilm,WW30_R3_DNA_D29,Day29,174.86,Dneasy PowerBiofilm (QIAGEN),ok,NA,2622.9,NA,NA,1592879,105,0.00659183779810017
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1910009_2,20.81,72,495,7e-6,53.5,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_741126_2,22.63,73,495,1e-12,74.7,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//C146__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_162342_2,20.65,74,494,6e-5,50.1,DEEThydrolase,DEET hydrolase,C146,2,Biofilm,WW30_R2_DNA_D29,Day29,127.19,Dneasy PowerBiofilm (QIAGEN),ok,NA,1907.85,NA,NA,1485163,93,0.006261938925222349
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1733485_1,26.11,72,494,2e-17,90.1,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C142__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_600209_2,24.59,76,492,4e-17,89.7,DEEThydrolase,DEET hydrolase,C142,2,Biofilm,WW80_R1_DNA_D29,Day29,198.57,Dneasy PowerBiofilm (QIAGEN),ok,NA,2978.5499999999997,NA,NA,1930487,135,0.006993054084280288
data/blast_output_non_GG/output//C146__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_985165_2,24.8,76,492,3e-17,89.7,DEEThydrolase,DEET hydrolase,C146,2,Biofilm,WW30_R2_DNA_D29,Day29,127.19,Dneasy PowerBiofilm (QIAGEN),ok,NA,1907.85,NA,NA,1485163,93,0.006261938925222349
data/blast_output_non_GG/output//C162__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_524968_3,24.59,76,492,6e-17,88.6,DEEThydrolase,DEET hydrolase,C162,2,Wastewater,BT_WW_DNA_D04,D04,703.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,10554.45,NA,NA,1127844,104,0.009221133419160806
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1031997_2,24.59,76,492,2e-17,90.5,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C168__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_741936_2,24.59,76,492,3e-17,90.1,DEEThydrolase,DEET hydrolase,C168,2,Wastewater,BT_WW_DNA_D18,D18,405.21,Dneasy PowerBiofilm (QIAGEN),ok,NA,6078.15,NA,NA,1747742,161,0.00921188596486209
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_629651_2,24.8,76,492,4e-17,89.4,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1263258_1,24.08,69,490,0.003,45.1,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1787656_1,24.08,73,490,8e-13,75.5,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1274672_2,23.77,73,488,9e-14,78.6,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C141__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1393158_1,26.08,70,487,3e-16,85.9,DEEThydrolase,DEET hydrolase,C141,2,Biofilm,WW30_R1_DNA_D29,Day29,289.48,Dneasy PowerBiofilm (QIAGEN),ok,NA,4342.200000000001,NA,NA,1386999,117,0.008435478324065122
data/blast_output_non_GG/output//C142__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1001243_5,23.61,70,487,3e-12,73.9,DEEThydrolase,DEET hydrolase,C142,2,Biofilm,WW80_R1_DNA_D29,Day29,198.57,Dneasy PowerBiofilm (QIAGEN),ok,NA,2978.5499999999997,NA,NA,1930487,135,0.006993054084280288
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_305193_2,25.05,74,487,5e-17,88.6,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1219570_1,22.22,68,486,1e-6,56.2,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1168644_1,25.36,68,485,2e-18,92.8,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//C151__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_692534_2,24.33,73,485,4e-12,73.2,DEEThydrolase,DEET hydrolase,C151,2,Biofilm,WW30_R3_DNA_D29,Day29,174.86,Dneasy PowerBiofilm (QIAGEN),ok,NA,2622.9,NA,NA,1592879,105,0.00659183779810017
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1075798_2,24.33,76,485,1e-15,84.7,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C179__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1186123_10,24.54,72,485,3e-5,50.8,DEEThydrolase,DEET hydrolase,C179,2,River_water,BT_CB_DNA_D16,D16,31.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,466.2,NA,NA,1287510,37,0.0028737640872692253
data/blast_output_non_GG/output//C184__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_193691_3,24.54,72,485,3e-5,50.8,DEEThydrolase,DEET hydrolase,C184,2,River_water,BT_CB_DNA_D28,D28,40.66,Dneasy PowerBiofilm (QIAGEN),ok,NA,609.9,NA,NA,1093580,40,0.0036577113699957937
data/blast_output_non_GG/output//A02__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_672049_2,22.52,74,484,3e-9,64.7,DEEThydrolase,DEET hydrolase,A02,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,20.4,PowerBiofilm DNA (MO BIO),ok,NA,306,NA,NA,1761903,98,0.005562167724329887
data/blast_output_non_GG/output//A13__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_460751_7,22.52,74,484,2e-9,64.7,DEEThydrolase,DEET hydrolase,A13,1,Biofilm,WW80_R1_DNA_Dfinal,Week4,19.1,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,286.5,NA,NA,1573974,97,0.006162744746736604
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1769121_5,22.52,74,484,3e-9,64.7,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C141__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1300082_2,24.43,70,483,4e-11,70.1,DEEThydrolase,DEET hydrolase,C141,2,Biofilm,WW30_R1_DNA_D29,Day29,289.48,Dneasy PowerBiofilm (QIAGEN),ok,NA,4342.200000000001,NA,NA,1386999,117,0.008435478324065122
data/blast_output_non_GG/output//C142__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_897436_2,24.43,70,483,2e-10,68.6,DEEThydrolase,DEET hydrolase,C142,2,Biofilm,WW80_R1_DNA_D29,Day29,198.57,Dneasy PowerBiofilm (QIAGEN),ok,NA,2978.5499999999997,NA,NA,1930487,135,0.006993054084280288
data/blast_output_non_GG/output//C151__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_33163_5,24.43,70,483,4e-11,70.1,DEEThydrolase,DEET hydrolase,C151,2,Biofilm,WW30_R3_DNA_D29,Day29,174.86,Dneasy PowerBiofilm (QIAGEN),ok,NA,2622.9,NA,NA,1592879,105,0.00659183779810017
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_519739_3,24.43,70,483,5e-11,70.1,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C168__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1556425_4,24.43,70,483,5e-11,70.1,DEEThydrolase,DEET hydrolase,C168,2,Wastewater,BT_WW_DNA_D18,D18,405.21,Dneasy PowerBiofilm (QIAGEN),ok,NA,6078.15,NA,NA,1747742,161,0.00921188596486209
data/blast_output_non_GG/output//C184__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_807382_1,23.19,73,483,7e-9,62,DEEThydrolase,DEET hydrolase,C184,2,River_water,BT_CB_DNA_D28,D28,40.66,Dneasy PowerBiofilm (QIAGEN),ok,NA,609.9,NA,NA,1093580,40,0.0036577113699957937
data/blast_output_non_GG/output//C200__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1255191_13,24.84,70,483,2e-16,87,DEEThydrolase,DEET hydrolase,C200,2,Filtrated_wastewater,BT_UF_DNA_D09,D09,22.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,336.45,NA,NA,1553407,78,0.005021221096596063
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1299322_13,24.84,70,483,3e-16,86.7,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C206__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2065075_22,24.84,70,483,2e-16,87,DEEThydrolase,DEET hydrolase,C206,2,Filtrated_wastewater,BT_UF_DNA_D23,D23,12.95,Dneasy PowerBiofilm (QIAGEN),ok,NA,194.25,x,NA,1643261,105,0.006389733584622285
data/blast_output_non_GG/output//C206__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1849482_2,24.02,73,483,2e-13,77.8,DEEThydrolase,DEET hydrolase,C206,2,Filtrated_wastewater,BT_UF_DNA_D23,D23,12.95,Dneasy PowerBiofilm (QIAGEN),ok,NA,194.25,x,NA,1643261,105,0.006389733584622285
data/blast_output_non_GG/output//C208__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1668838_1,22.98,74,483,2e-18,92.4,DEEThydrolase,DEET hydrolase,C208,2,Filtrated_wastewater,BT_UF_DNA_D28,D28,14.42,Dneasy PowerBiofilm (QIAGEN),ok,NA,216.3,x,NA,1453195,103,0.0070878306077298645
data/blast_output_non_GG/output//C208__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_121616_22,24.84,70,483,2e-16,87,DEEThydrolase,DEET hydrolase,C208,2,Filtrated_wastewater,BT_UF_DNA_D28,D28,14.42,Dneasy PowerBiofilm (QIAGEN),ok,NA,216.3,x,NA,1453195,103,0.0070878306077298645
data/blast_output_non_GG/output//C146__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_145719_6,23.65,70,482,5e-12,72.8,DEEThydrolase,DEET hydrolase,C146,2,Biofilm,WW30_R2_DNA_D29,Day29,127.19,Dneasy PowerBiofilm (QIAGEN),ok,NA,1907.85,NA,NA,1485163,93,0.006261938925222349
data/blast_output_non_GG/output//C151__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_941692_2,25.52,72,482,2e-15,83.6,DEEThydrolase,DEET hydrolase,C151,2,Biofilm,WW30_R3_DNA_D29,Day29,174.86,Dneasy PowerBiofilm (QIAGEN),ok,NA,2622.9,NA,NA,1592879,105,0.00659183779810017
data/blast_output_non_GG/output//C208__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1593316_1,22.41,67,482,1e-5,52.4,DEEThydrolase,DEET hydrolase,C208,2,Filtrated_wastewater,BT_UF_DNA_D28,D28,14.42,Dneasy PowerBiofilm (QIAGEN),ok,NA,216.3,x,NA,1453195,103,0.0070878306077298645
data/blast_output_non_GG/output//A13__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1385673_13,24.74,73,481,2e-10,68.2,DEEThydrolase,DEET hydrolase,A13,1,Biofilm,WW80_R1_DNA_Dfinal,Week4,19.1,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,286.5,NA,NA,1573974,97,0.006162744746736604
data/blast_output_non_GG/output//C142__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_809533_1,22.66,72,481,6e-9,63.2,DEEThydrolase,DEET hydrolase,C142,2,Biofilm,WW80_R1_DNA_D29,Day29,198.57,Dneasy PowerBiofilm (QIAGEN),ok,NA,2978.5499999999997,NA,NA,1930487,135,0.006993054084280288
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1568963_1,28.12,75,480,2e-39,155,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C146__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1035140_3,23.33,70,480,2e-11,70.9,DEEThydrolase,DEET hydrolase,C146,2,Biofilm,WW30_R2_DNA_D29,Day29,127.19,Dneasy PowerBiofilm (QIAGEN),ok,NA,1907.85,NA,NA,1485163,93,0.006261938925222349
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_474108_7,23.33,70,480,2e-11,70.9,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_411459_9,26.3,67,479,4e-5,50.8,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_477592_2,22.18,72,478,5e-8,60.5,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_618535_1,23.22,68,478,1e-6,55.8,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//C142__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_202147_1,24.95,74,477,2e-11,71.2,DEEThydrolase,DEET hydrolase,C142,2,Biofilm,WW80_R1_DNA_D29,Day29,198.57,Dneasy PowerBiofilm (QIAGEN),ok,NA,2978.5499999999997,NA,NA,1930487,135,0.006993054084280288
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_275732_2,20.75,67,477,2e-6,55.5,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C208__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_584539_1,23.63,70,474,6e-9,63.2,DEEThydrolase,DEET hydrolase,C208,2,Filtrated_wastewater,BT_UF_DNA_D28,D28,14.42,Dneasy PowerBiofilm (QIAGEN),ok,NA,216.3,x,NA,1453195,103,0.0070878306077298645
data/blast_output_non_GG/output//C146__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_163773_1,24.95,72,473,1e-11,71.2,DEEThydrolase,DEET hydrolase,C146,2,Biofilm,WW30_R2_DNA_D29,Day29,127.19,Dneasy PowerBiofilm (QIAGEN),ok,NA,1907.85,NA,NA,1485163,93,0.006261938925222349
data/blast_output_non_GG/output//A14__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_199466_8,23.78,71,471,3e-10,67.4,DEEThydrolase,DEET hydrolase,A14,1,Biofilm,WW10_R2_DNA_Dfinal,Week4,20.2,PowerBiofilm DNA (MO BIO),ok,NA,303,NA,NA,1292740,77,0.005956340795519595
data/blast_output_non_GG/output//C146__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_367632_2,25.69,72,471,2e-14,80.9,DEEThydrolase,DEET hydrolase,C146,2,Biofilm,WW30_R2_DNA_D29,Day29,127.19,Dneasy PowerBiofilm (QIAGEN),ok,NA,1907.85,NA,NA,1485163,93,0.006261938925222349
data/blast_output_non_GG/output//C162__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_618944_6,25.69,72,471,2e-14,80.5,DEEThydrolase,DEET hydrolase,C162,2,Wastewater,BT_WW_DNA_D04,D04,703.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,10554.45,NA,NA,1127844,104,0.009221133419160806
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_344427_10,25.69,72,471,3e-14,80.5,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C168__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1576483_2,25.69,72,471,3e-14,80.5,DEEThydrolase,DEET hydrolase,C168,2,Wastewater,BT_WW_DNA_D18,D18,405.21,Dneasy PowerBiofilm (QIAGEN),ok,NA,6078.15,NA,NA,1747742,161,0.00921188596486209
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_481814_72,25.69,72,471,3e-14,80.5,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_184582_2,23.99,71,471,7e-11,69.7,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1401904_2,24.63,72,471,8e-10,66.2,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//A02__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_792497_1,25.74,72,470,7e-15,81.6,DEEThydrolase,DEET hydrolase,A02,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,20.4,PowerBiofilm DNA (MO BIO),ok,NA,306,NA,NA,1761903,98,0.005562167724329887
data/blast_output_non_GG/output//A15__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1335549_3,25.11,72,470,1e-11,72.4,DEEThydrolase,DEET hydrolase,A15,1,Biofilm,WW00_R4_DNA_Dfinal,Week4,70.3,PowerBiofilm DNA (MO BIO),ok,NA,1054.5,NA,NA,1921388,109,0.005672982239922389
data/blast_output_non_GG/output//C168__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_102387_1,25.96,71,470,1e-17,90.9,DEEThydrolase,DEET hydrolase,C168,2,Wastewater,BT_WW_DNA_D18,D18,405.21,Dneasy PowerBiofilm (QIAGEN),ok,NA,6078.15,NA,NA,1747742,161,0.00921188596486209
